url,title,imdb_score,description,director,stars,year,runtime,genre,rating,metascore,gross
https://www.imdb.com/title/tt20224156/,Argantara,3.5,"Follows Arga, who had never thought of young marriage, until he could marry the son of his father's best friend when he turns 18 years old.",Guntur Soeharjanto,"Aliando Syarief, Natasha Wilona, Teuku Rasya, Fattah Syach",2022,105,"Action, Crime, Drama",13+,,
https://www.imdb.com/title/tt5305352/,Valentine,4.8,"Man recruits girl under the guise of making a movie, while really trying to turn her into a masked vigilante.",Agus Hermansyah Mawardy,"Ubay Fox, Agus Pestol, Estelle Linden, Arie Dagienkz, Matthew Settle, Ahmad Affandy",2017,97,"Action, Adventure, Crime",TV-14,,
https://www.imdb.com/title/tt8512746/,The Chanting Revisited,4.6,Five youngsters discover that an antique mirror found in their orphanage is home to an evil ghost who kidnaps children and imprisons them inside it.,Rizal Mantovani,"Sandrinna Michelle, Aurélie Moeremans, Fero Walandouw, Nena Rosier",2018,105,"Comedy, Horror, Mystery",TV-14,,
https://www.imdb.com/title/tt2079560/,Perawan-perawan,,,Add a Plot,,1981,107,Drama,,,
https://www.imdb.com/title/tt10011534/,Pohon Terkenal,6.8,"As a new cadet at the Police Academy, Semarang, Bara Maulana, Ayu Sekarwati and Johanes Solossa have to say goodbye to normal teenage lives. Their future is no longer their own. Who will ...",Annisa Meutia,"Monty Tiwa, Umay Shahab, Laura Theux, Raim Laode, Cok Simbara",2019,96,Drama,13+,,
https://www.imdb.com/title/tt21848644/,Jin & Jun,4.3,27 Years On. The story of Jin and Jun will start again. Will this time last forever?,Anggy Umbara,"Rey Bong, Dwi Sasono, Alif Rivelino, Clay Gribble",2023,115,"Comedy, Fantasy",SU,,
https://www.imdb.com/title/tt27147775/,Pelet Tali Pocong,7.4,"Adam has long been captivated by Susan's beauty, the beautiful widow who owns the tea factory where he works. Unfortunately, not only she didn't feel the same way, but Susan insulted and ...",Dedy Mercy,"Tomy Babap, Abey Ghifran, Hana Hanifah, Nurul Huda",2023,77,Horror,13+,,
https://www.imdb.com/title/tt23060722/,Cross the Line,6.6,Maya and Haris try to work as migrant workers in Singapore to change their fate. But all did not go according to plan. Their relationship is separated because of the problems of life. In ...,Robby Ertanto,"Chicco Kurniawan, Shenina Cinnamon, Sendy Febrina, Ony Serojawati Hafiedz",I) (2022,70,Drama,17+,,
https://www.imdb.com/title/tt0078113/,Primitif,4.0,"After a raft accident in the jungle, three anthropology students and their guides attempt to escape from a primitive cannibal tribe that has hunted them down.",Sisworo Gautama Putra,"Enny Haryono, Barry Prima, Johann Mardjono, Rukman Herman",1978,90,"Adventure, Horror",Not Rated,,
https://www.imdb.com/title/tt14399128/,Hello Ghost,8.1,"After a failed suicide attempt, Kresna is pursued by four ghosts who will only leave him alone if he fulfills their requests, leading him to find a new meaning in life and love for Nurse Linda.",Indra Gunawan,"Onadio Leonardo, Enzy Storia, Indro Warkop, Tora Sudiro",2023,114,"Comedy, Drama",TV-14,,
https://www.imdb.com/title/tt15107990/,Selesai,4.8,"A woman who wants to leave her husband because she is tired of being cheated on. In an effort to protect her mother-in-law's feelings, her husband discovers new facts that have never been revealed.",Tompi,"Ariel Tatum, Gading Marten, Anya Geraldine, Marini",2021,83,Drama,D17+,,
https://www.imdb.com/title/tt1031540/,Ajian Ratu Laut Kidul,5.9,Magician Anggoro mangles sorceress Lestari and banishes her to the woods. She becomes suicidal until Ki Jagasatru comes from the South Seas with a recipe for revenge.,Sisworo Gautama Putra,"Ratu Dhenok, Syarief Friant, Karsiman Gada, Johny Indo",1991,80,"Drama, Fantasy, Horror",,,
https://www.imdb.com/title/tt15206580/,Little Mom,7.4,A 16-year-old girl tries to keep her pregnancy a secret from her friends and school so she doesn't get expelled from school.,Rhani,"Mira Asmara, Natasha Wilona, Al Ghazali",2021– ,,"Drama, Romance",Not Rated,,
https://www.imdb.com/title/tt8635166/,Nyi Ageng Ratu Pemikat,6.4,,Sisworo Gautama Putra,"Suzzanna, Barry Prima, Ratno Timoer, H.I.M. Damsyik",1983,83,Fantasy,,,
https://www.imdb.com/title/tt8836476/,"Sultan Agung: Tahta, Perjuangan, Cinta",7.0,"The story about Sultan Agung of Mataram, how he ascended the throne and had to face VOC in great wars, the events that caused his people's misery.",Hanung Bramantyo,"X. Jo, Ario Bayu, Marthino Lio, Adinia Wirasti, Putri Marino",2018,148,"Action, Drama, History",13+,,
https://www.imdb.com/title/tt22530172/,Andragogy,,"After a viral altercation, Prani, a guidance counselor, faces backlash endangering her career and family.",Wregas Bhanuteja,"Sha Ine Febriyanti, Angga Yunanda, Prilly Latuconsina, Dwi Sasono",2023,110,Drama,,,
https://www.imdb.com/title/tt1074976/,Kenikmatan Tabu,5.8,,Ackyl Anwari,"Kiki Fatmala, Inneke Koesherawati, Teguh Yulianto, Lela Anggraini",1994,95,Drama,16+,,
https://www.imdb.com/title/tt4573148/,Ganteng Ganteng Serigala,1.4,"The series about teen werewolves and teen vampires in their love, friendship, comedy, clan war, and teenage stories.",Jessica Mila,"Prilly Latuconsina, Ricky Harun, Agung Udijana",2014–2015,90,"Fantasy, Romance",13+,,
https://www.imdb.com/title/tt19366946/,Cinta Subuh,8.3,"Angga, a student who rarely prays on time, falls in love with the intelligent and religious Ratih. Angga's uniqueness, sincerity, cheerfulness, and demeanor made Ratih want to open her heart.",Indra Gunawan,"Dinda Hauw, Roger Danuarta, Rey Mbayang, Dimas Seto",2022,112,"Drama, Romance",R13+,,
https://www.imdb.com/title/tt10340748/,Rumah Kentang: The Beginning,5.0,"A family went to the abandoned house in the middle of potato field. Adrian and Sofie are the novelist and wants find an inspiration, but a strange things happened when they lives in that house.",Rizal Mantovani,"Luna Maya, Christian Sugiono, Jajang C. Noer, Epy Kusnandar",2019,102,"Drama, Horror, Mystery",17+,,
https://www.imdb.com/title/tt27950276/,Why Do You Love Me,8.0,Three privileged men in their twenties who embark on a road trip to Surabaya to have their first sexual experience.,Herwin Novianto,"Adipati Dolken, Jefri Nichol, Onadio Leonardo, Tj Ruth",2023,84,"Comedy, Drama",TV-MA,,
https://www.imdb.com/title/tt24655170/,Khanzab,4.9,"After his father was beheaded by ninjas in Banyuwangi '98, Rahayu was traumatized to the point where he found it difficult to concentrate on his prayers due to interference from the khanzab.",Anggy Umbara,"Tika Bravani, Yasamin Jasem, Arswendy Bening Swara, Munggaran",2023,105,"Horror, Thriller",13+,,
https://www.imdb.com/title/tt12306536/,Kisah Tanah Jawa: Merapi,7.9,Two friends named Andi and Babon on a mission to find a friend who disappeared while climbing a volcano called Rio.,Deva Mahenra,"Joshua Suherman, Wafda Saifan Lubis, Laura Basuki",2019– ,,Horror,18+,,
https://www.imdb.com/title/tt26507543/,Air Mata Di Ujung Sajadah,,"Aqilla discovers her long-lost son, Baskara, but faces a moral dilemma as he has been raised by another couple; a heartfelt struggle ensues.",Key Mangunsong,"Titi Kamal, Fedi Nuril, Citra Kirana, Jenny Rachman",2023,,Drama,,,
https://www.imdb.com/title/tt11886096/,Under the Age,5.6,The story of coming of age. No restrictions. Exploring without limits. A new student comes to the most favorite high schools in Jakarta. Her innocent and fresh beauty catches the eyes of the young guys there.,Emil Heradi,"Angga Yunanda, Yoriko Angeline, Shenina Cinnamon, Amel Carla",2020,92,"Drama, Romance",TV-14,,
https://www.imdb.com/title/tt3093764/,Bangsal 13,6.5,,Ody C. Harahap,"Endhita, Luna Maya, Andhika, Lia Chandra",2004,94,Horror,,,
https://www.imdb.com/title/tt20881616/,Tulah 6/13,5.2,"Gilang has decided to go on a vacation with two of his best friends, Sarah and Kevin to celebrate his birthday. The plan gets disrupted with the presence of a couple uninvited guests.",Chiska Doppert,"Thomi Baraqbah, Carissa Perusset, Erika Carlina, Omara N. Esteghlal",2022,85,"Horror, Thriller",17+,,
https://www.imdb.com/title/tt15157466/,Jingga dan Senja,5.9,"Tari and Ari, two teenagers who have the name Matahari. However, destiny bring them together in an atmosphere of war. Ari, the culprit at school, gets angry when he finds out that Tari is being targeted by Angga, Ari's personal enemy.",Abidzar Al Ghifari,"Yoriko Angeline, Giulio Parengkuan, Keisya Levronka",2021–2022,,"Drama, Romance",13+,,
https://www.imdb.com/title/tt18293874/,Ambo Nai Sopir Andalan,9.4,,Andi Burhamzah,"Ambo Nai, Syaiful M., Fendy Pratama, Diny Arishandy",2022,83,"Comedy, Drama",SU,,
https://www.imdb.com/title/tt10540128/,Anak Jalanan,3.6,"Boy is a teenager who looks messy but also pious and handsome. Boy's style is cool when riding a motorbike. He was appointed chairman of the Warrior motorbike association. Not only in the racing area, at school Boy became an idol.",Cut Meyriska,"Natasha Wilona, Immanuel Caesar Hito, Ammar Zoni",2015–2017,,Family,,,
https://www.imdb.com/title/tt14760100/,Virgin,6.4,A group of teenagers creates an investigative documentary to unravel the mystery behind the death of a popular teenage girl at school.,Adhisty Zara,"Lutesha, Shalom Razade, Laura Theux",2022– ,52,"Drama, Thriller",TV-MA,,
https://www.imdb.com/title/tt0104667/,Lady Dragon,5.0,"An ex-CIA agent (Kathy Gallagher) living in Indonesia tracks Ludvig Hauptman, the arms dealer who killed her husband. Along the way, she meets a young boy and his grandfather, who teach her in the ways of the Lady Dragon.",David Worth,"Cynthia Rothrock, Richard Norton, Robert Ginty, Bella Esperance",1992,97,"Action, Crime, Drama",R,,
https://www.imdb.com/title/tt10485396/,Anak Muda Palsu,9.3,"Tumming, Abu, Illank, and Darwis, the final semester students at the University of Hasanuddin, are troubled at the thought of their lectures that had not finished. They stay in the same ...",Ihdar Nur,"Tumming, Abu, Reo Ramadhan, Hisyam Hamsir",2019,103,Comedy,13+,,
https://www.imdb.com/title/tt17497130/,The Invisible Guest,,,Danial Rifki,"Reza Rahadian, Mawar Eva de Jongh, Arifin Putra, Putri Ayudya",I,,,,,
https://www.imdb.com/title/tt14176796/,Lara Ati,6.6,"Unhappy in his job and unlucky in love, Joko reunites with a childhood friend and gets the spark of hope he needs to win back his ex-girlfriend.",Bayu Skak,"Bayu Skak, Tatjana Saphira, Keisya Levronka, Dono Pradana",2022,116,"Comedy, Drama",TV-14,,
https://www.imdb.com/title/tt13393058/,Ben & Jody,5.4,"Since deciding to leave Filosofi Kopi, Ben has lived in his hometown and actively defending farmer groups whose lands have been taken over by the Company.",Angga Dwimas Sasongko,"Chicco Jerikho, Rio Dewanto, Hana Malasan, Aghniny Haque",2022,114,"Action, Adventure, Drama",TV-MA,,
https://www.imdb.com/title/tt27680383/,Di Ambang Kematian,,"Nadia, the sole survivor of her family's tragic fate, grapples with the looming threat of her father's sacrifice as she faces a life on the edge.",Azhar Kinoi Lubis,"Taskya Namya, T. Rifnu Wikana, Wafda Saifan Lubis, Kinaryosih",2023,,Horror,,,
https://www.imdb.com/title/tt8352044/,Usia Dalam Gejolak,6.7,,Sisworo Gautama Putra,"Suzzanna, Bagus Santoso, Nena Rosier, George Rudy",1986,90,Drama,,,
https://www.imdb.com/title/tt0337170/,Selingkuh,6.5,Story of adultery in febryan and rowenas relationship,Emil G. Hampp,"Febby Lawrence, Alex Dirjosaputro, Reynaldi, Dias Astiza",1996,71,"Drama, Romance",,,
https://www.imdb.com/title/tt11799822/,Miracle in Cell No. 7,7.7,"A mentally ill man faces the consequences of a corrupt Indonesian politician as he is wrongly accused of murder, and all he wishes is to see his daughter again.",Hanung Bramantyo,"Vino G. Bastian, Graciella Abigail, Mawar Eva de Jongh, Indro Warkop",2022,145,"Comedy, Drama, Family",TV-14,,
https://www.imdb.com/title/tt25275526/,Tasbih Kosong,4.1,"Asti and Umar, the employees of a Statistics Office, are assigned to update data in a remote village in a district in Sulawesi. Umar and Asti do not realize that the place where they are ...",Arie Achmad Buang,"Fritz Frederich, Riskyana Hidayat, St. Ardiana Arifin, Muh Taufik Achmad",2023,105,Horror,13+,,
https://www.imdb.com/title/tt6496236/,Danur,5.3,This movie follows the story of a girl who befriends with 3 ghosts.,Awi Suryadi,"Prilly Latuconsina, Sandrinna Michelle, Shareefa Daanish, Asha Kenyeri Bermudez",2017,74,"Horror, Mystery, Thriller",TV-14,,
https://www.imdb.com/title/tt0323774/,Ratu Sakti Calon Arang,5.9,"The evil witch Calon Arang uses black magic and strikes fear in the population in Bali during the 1000's. Her daughter Manggali, who can not find a man because everyone is afraid of her ...",Sisworo Gautama Putra,"Suzzanna, Barry Prima, Amoroso Katamsi, Dorman Borisman",1985,90,"Action, Fantasy, Horror",17+,,
https://www.imdb.com/title/tt24015932/,Dear Jo: Almost is Never Enough,7.7,"After the tragic death of Maura, Ella and Joshua's lives are shattered as Ella carries Maura's child, navigating grief, parenthood, and unexpected challenges.",Lakonde,"Monty Tiwa, Jourdy Pranata, Anggika Bolsterli, Salshabilla Adriani, Roy Sungkono",2023,104,"Drama, Romance",13+,,
https://www.imdb.com/title/tt21619378/,Check Store Next Door 2,7.6,"In this sequel to the hit comedy drama, Erwin and Natalie must navigate a series of challenges after they decide to get married.",Ernest Prakasa,"Meira Anastasia, Ernest Prakasa, Laura Basuki, Kin Wah Chew, Dion Wiyoko",2022,114,"Comedy, Drama",TV-G,,
https://www.imdb.com/title/tt13606090/,A Perfect Fit,5.4,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",Hadrah Daeng Ratu,"Nadya Arina, Refal Hady, Giorgino Abraham, Laura Theux",2021,112,"Comedy, Drama, Romance",TV-PG,,
https://www.imdb.com/title/tt22136838/,Tegar,8.6,"Tegar, a child with disability, wants to be like normal children: make friends and go to school. On his 10th birthday, Tegar shares his dream with his grandfather.",Anggi Frisca,"M. Aldifi Tegarajasa, Deddy Mizwar, Sha Ine Febriyanti, Joanita Chatarine",2022,92,Drama,SU,,
https://www.imdb.com/title/tt22029884/,"Crazy, Stupid, Love",8.4,"Surya goes to Yogyakarta by night bus and sits next to Asti, whom he saves from pranksters. Unexpectedly, the meeting with Asti changes Surya's life, both in love and in his relationship with his parents.",Ainun Ridho,"Dimas Anggara, Susan Sameh, Chicco Kurniawan, Tania Ayu Siregar",2022,107,"Comedy, Drama, Romance",13+,,
https://www.imdb.com/title/tt13387422/,"Vengeance Is Mine, All Others Pay Cash",6.9,"In a society ruled by machismo, a hibernating ""bird"" becomes a serious matter. In a life of brutality, the sleeping bird is an allegory for a peaceful and serene life, even when the whole world tries desperately to rouse it.",Edwin,"Marthino Lio, Ladya Cheryl, Reza Rahadian, Ratu Felisha",2021,114,"Action, Comedy, Drama",TV-MA,69,
https://www.imdb.com/title/tt13984562/,Ikatan Cinta,2.1,"Story of two siblings, Andin and Elsa, who love the same man, Nino. Their relationship soured after they found the man they love was going to marry one of them.",Glenca Chysara,"Evan Sanders, Arya Saloka, Surya Saputra",2020– ,,"Drama, Romance",,,
https://www.imdb.com/title/tt27657496/,The Cursed Villa,4.8,"Five friends encounter terrifying demons and unravel the mysteries of an old villa during their vacation in Bromo, leading to conflicts and revelations about the dark secrets of its past.",Arie Azis,"Fandy Christian, Ajil Ditto, Denira Wiraguna, Joshua Suherman",2023,97,Horror,17+,,
https://www.imdb.com/title/tt23472308/,A Long Way to Come Home,6.7,"Studying abroad in London, Aurora struggles with her relationships while away from her family in this sequel to ""One Day We'll Talk About Today.""",Angga Dwimas Sasongko,"Sheila Dara Aisha, Jerome Kurnia, Lutesha, Rio Dewanto",2023,109,Drama,TV-14,,
https://www.imdb.com/title/tt11075364/,Mangkujiwo,5.3,A born of Kuntilanak from a Twin Mirror with her misery.,Azhar Kinoi Lubis,"Sujiwo Tejo, Yasamin Jasem, Asmara Abigail, Roy Marten",2020,109,Horror,17+,,
https://www.imdb.com/title/tt13353184/,Losmen Bu Broto,7.5,"Losmen Bu Broto is an inn managed by Bu Broto, Pak Broto and their children. However, a problem arises, worsening the conflict within the family.",Eddie Cahyono,"Ifa Isfansyah, Maudy Koesnaedi, Mathias Muchus, Putri Marino, Maudy Ayunda",2021,109,Drama,TV-14,,
https://www.imdb.com/title/tt23129678/,Bayi Ajaib,5.3,A newly rich and recently married man's comfortable life threatens to crumble when his infant child is possessed by an unholy spirit with a grudge.,Rako Prijanto,"Vino G. Bastian, Adipati Dolken, Desy Ratnasari, T. Rifnu Wikana",2023,99,Horror,17+,,
https://www.imdb.com/title/tt5874502/,Rudy Habibie,7.5,"This movie follows the story of the 3rd President of Indonesia, B.J. Habibie, young life when he was studying in the university in Germany, his struggle life as a student, and his love life before he eventually dates Ainun.",Hanung Bramantyo,"Reza Rahadian, Chelsea Islan, Ernest Prakasa, Indah Permatasari",2016,124,"Biography, Drama, Romance",TV-14,,
https://www.imdb.com/title/tt15368302/,Princess for a Prince,8.4,"The story of a girl who does not realize that she's actually an angel descendant, Putri is pursuing her education in Bunga Bangsa University while trying to support her single mother. At ...",Ranty Maria,"Verrell Bramasta, Harini Sondakh, Evan Marvino",2020–2022,,"Drama, Fantasy, Romance",,,
